shap_tenure,shap_monthlycharges,shap_totalcharges,shap_seniorcitizen,shap_partner,shap_dependents,shap_phoneservice,shap_paperlessbilling,shap_gender_encoded,shap_contract_encoded,shap_internetservice_encoded,shap_paymentmethod_encoded,shap_total_value,shap_is_high_value,shap_avg_monthly_total,customerid,churn_probability,predicted_churn,actual_churn,top_churn_reason
-0.28078866,-0.44457316,-1.4692237,0.03499712,-0.101484634,0.14466833,1.1542716,-0.14238074,-0.17864542,0.6894939,-0.004227824,-0.09904503,-0.20784035,-0.0011287709,-0.62127,8644-XYTSV,0.17562509,0,0,phoneservice
0.33016762,0.56778085,-0.52537215,0.07951769,0.07044342,0.07907407,-0.2568408,-0.10553327,0.23438084,1.0082226,0.06967264,0.27544835,-0.019894933,0.00049516826,-0.028551051,6711-FLDFB,0.853199,1,1,contract_encoded
-1.4195442,-1.096108,-1.3137996,0.011468204,-0.3924318,0.073027685,-0.18714769,0.18832538,-0.17337003,-2.149217,1.1109084,-0.36886352,-0.0021344968,-0.0005779126,-1.351726,3873-WOSBC,0.00083246565,0,0,internetservice_encoded
0.9256182,0.08083875,0.16037348,0.032979317,0.06437504,0.089364335,-0.24759164,-0.013273055,-0.29328087,1.0263143,0.23910205,0.33206815,-0.27221513,0.00049516826,-0.17079277,7465-ZZRVX,0.8738325,1,0,contract_encoded
-0.3848944,-0.02600746,0.014500908,-0.0064036995,-0.13890448,0.034028232,-0.07373875,-0.016864445,-0.2888277,-3.9259188,0.4330254,0.039488845,-0.097172126,-0.0005779126,-0.3779014,7975-JMZNT,0.00788197,0,0,internetservice_encoded
-1.343516,0.22667845,0.16095172,0.17500538,0.17434703,0.18147154,-0.13427448,0.10528969,0.31347698,0.95262384,-0.09907697,0.25107774,1.033302,-0.0005779126,-0.027333612,7251-XFOIL,0.87548476,1,0,total_value
0.24784476,-1.143569,-0.106594026,0.019603124,0.11179928,-0.4387574,-0.3565958,-0.31323797,-0.21991076,-0.8841072,0.844817,-0.40460604,0.4277664,0.00031178037,-0.987176,4116-IQRFR,0.03836429,0,0,internetservice_encoded
-0.29365605,0.7556557,0.11068818,-0.1185351,-0.1899366,0.055503502,-0.17331152,-0.050995156,0.28127956,0.8313366,-0.00025788893,-0.23922686,0.49161795,-0.0011287709,-0.17959914,3714-JTVOV,0.77908427,1,1,contract_encoded
-1.2302619,0.0133958105,-0.48381564,0.035512157,-0.14921659,-0.40052092,-0.12855816,-0.06700527,0.10005308,-0.82782453,0.20041315,-0.22586817,-0.06882816,-0.0011287709,-0.6874506,8259-DZLIZ,0.019073404,0,0,internetservice_encoded
-0.6759014,0.09672401,-0.45392478,-0.3071962,-0.3267975,0.14384453,-0.13428621,-0.09667832,0.1561137,-0.60318804,-0.05166925,-0.08790235,0.15207429,-0.0011287709,-0.94262594,0442-ZXKVS,0.041026745,0,0,gender_encoded
0.64020556,-1.7733715,0.7211972,-0.023967812,0.07292359,-0.04327609,-0.32761332,-0.06439461,-0.1814366,0.7703953,0.75590366,-1.7246577,-0.5585506,0.00049516826,-0.862117,7853-WNZSY,0.06802943,0,0,contract_encoded
-0.24491975,-1.3854318,-0.42191878,0.01601693,-0.13492534,-0.25368464,-0.29590964,-0.026114736,0.03699033,-2.0996149,1.2043464,-0.120000005,0.12331805,-0.0011287709,-0.048784096,3120-FAZKD,0.024822785,0,0,internetservice_encoded
-0.4694658,-1.1863537,-0.66989255,0.003683088,0.17509072,-0.1844045,-0.19258578,0.09001407,0.13511942,-3.0617034,0.9665068,-0.062875144,0.24827382,0.00031178037,-0.63133395,8606-OEGQZ,0.0077007064,0,0,internetservice_encoded
0.3162805,0.34862807,-0.46713498,0.025710039,0.030331107,0.092188634,-0.18579617,-0.036891352,-0.527284,0.9886566,0.00830556,0.34025764,-0.7061317,0.00031178037,-0.238585,0225-ZORZP,0.49243814,0,0,contract_encoded
0.85257727,0.20719914,0.16415599,0.064776205,0.109793074,0.08280958,-0.22121416,-0.018950202,0.16934702,1.0870303,0.12623623,0.30587122,-0.30989307,0.00049516826,-0.13180369,4702-IOQDC,0.92196375,1,1,contract_encoded
-2.268922,-0.03104988,0.21869935,0.010766022,-0.258344,-0.3988056,-0.06559284,-0.0689046,0.18173629,-3.005807,0.18021995,-0.6043901,0.6350573,-0.0005779126,-0.4231041,9489-JMTTN,0.0026830442,0,0,total_value
-1.3650417,1.0395954,0.027812693,-0.64984196,-0.1816871,0.107682995,-0.15835704,0.007825692,-0.09793855,-0.80003715,-0.09174213,0.07679877,0.29667243,-0.0011287709,-0.32469785,0575-CUQOV,0.10591338,0,0,monthlycharges
-0.008685552,-1.8173678,-0.23550013,0.016514821,0.11495341,-0.27760836,-0.3804793,0.14890163,0.12768774,-0.94988257,0.88003725,-0.0723447,-0.11391228,0.00049516826,-0.60018396,0967-BMLBD,0.039677996,0,0,internetservice_encoded
-0.23269174,0.28559756,-0.08531123,0.055258073,0.049354497,-1.1107038,-0.2044397,-0.012711098,0.1986861,0.79064226,0.059487235,0.20021947,0.25534555,0.00049516826,0.03584496,6178-KFNHS,0.5661049,1,1,contract_encoded
-1.2847698,1.0948617,-0.4517227,0.054887403,-0.17913839,-0.7740317,-0.08994519,0.14902483,-0.31432554,-1.0449016,-0.0719311,-0.7099499,0.17695591,-0.0005779126,0.008732811,2830-LEWOA,0.030592542,0,0,monthlycharges
-0.5115488,-2.3006148,-0.26388457,0.008736478,0.14363171,0.04464123,-0.32839042,-0.076127626,0.21139437,-2.7023885,1.0246038,-0.62788683,0.63463724,0.00031178037,-0.9197782,5006-MXVRN,0.003395994,0,0,internetservice_encoded
-1.0330645,1.1160573,-0.08472348,0.113605894,0.16859722,0.13919273,-0.1721905,-0.06961478,-0.37069252,0.68948025,-0.09067953,0.15673909,1.0812868,-0.0011287709,-0.1798285,1264-BYWMS,0.80906403,1,1,monthlycharges
-0.19586655,0.9736211,-0.22974683,0.17779383,0.22370954,0.07528369,-0.18599485,-0.034464598,0.31096768,0.91540945,-0.015505268,0.27750644,-0.043756846,-0.0011287709,0.028878866,9658-WYUFB,0.9053049,1,1,monthlycharges
-0.8500129,-2.6597328,-0.7187995,0.0009867032,0.12772837,0.023957055,-0.41170394,-0.11465833,-0.26315144,-1.3945185,1.1187321,-0.57390267,-0.04463499,0.00031178037,-0.8640372,8327-WKMIE,0.0013020254,0,0,internetservice_encoded
-2.4091465,-1.021052,-0.5609039,0.075512186,-0.2656851,0.022088299,-0.15297554,-0.12326695,0.12354902,-2.8222725,1.029941,-0.31844887,0.1210825,-0.0011287709,-1.6348515,6917-FIJHC,0.00035019944,0,0,internetservice_encoded
-2.7288113,-0.36056578,0.099687785,0.2662561,-0.12901622,0.021774605,-0.08449668,-0.0008524209,-0.12017884,-2.3414214,0.1955538,-0.7611328,0.25469375,-0.0005779126,-0.32216725,5329-KRDTM,0.002398882,0,0,seniorcitizen
0.20741455,-1.2233601,-0.8569467,0.071364224,0.1490496,0.038450487,-0.35615432,0.13372368,0.4041993,0.8042873,-0.03328411,-0.1603335,-0.22454773,0.00031178037,-0.57166815,7797-EJMDP,0.16292965,0,0,contract_encoded
-0.657624,-2.1512055,-0.09437728,0.022473888,-0.14177382,-0.66734976,-0.4582113,-0.09014436,0.20178565,0.652145,0.82771426,-0.1066342,-0.8101716,0.00031178037,-1.270383,3530-VWVGU,0.008471502,0,0,internetservice_encoded
0.61402154,0.41328642,-0.034109995,0.04067342,0.124850966,0.12225596,-0.1493949,0.09145029,0.15822403,1.1460735,0.024648266,0.28328994,-0.2701537,0.00031178037,0.2347664,2013-SGDXK,0.94164574,1,1,contract_encoded
-0.40287116,-0.13591234,0.008285995,0.022297237,0.19433503,0.06908675,-0.22765073,0.07521744,0.35215262,0.77788514,0.10667769,-1.3122737,0.16670439,-0.0005779126,-0.25447935,6368-NWMCE,0.3588821,0,0,contract_encoded
-0.09571187,-0.06949464,-0.30411965,0.039295442,-0.07269887,-0.40177667,-0.18629265,-0.1818082,-0.15242013,-1.4716554,0.13872428,0.3028154,-0.12026341,-0.0005779126,-0.0205077,3633-CDBUW,0.06814187,0,0,paymentmethod_encoded
-0.87441814,-0.48665503,0.6270341,0.18259504,-0.022002041,0.037495226,-0.09266426,-0.032790937,0.076923855,-2.2025871,0.3586397,-0.2068685,0.9532071,-0.0011287709,0.28418192,0707-HOVVN,0.19495451,0,0,total_value
-2.0995686,0.379346,0.013661502,0.08967847,-0.20089401,-0.38740286,-0.056365617,0.027830187,0.08457858,-2.0977473,0.34513405,-0.5744897,0.2859296,-0.0005779126,-0.040870674,8580-QVLOC,0.014051763,0,1,monthlycharges
-0.7822662,0.00087994337,-0.65392244,0.1131606,0.13030763,0.12565698,-0.22267039,-0.01670075,0.21756542,1.011529,-0.080894746,0.2673948,0.47096086,-0.0011287709,-0.3400717,3956-MGXOG,0.5549531,1,0,contract_encoded
-0.122317314,-0.18772607,-0.036015105,0.08424171,0.08928908,0.11272159,-0.16744871,0.014621486,0.15119015,0.9730057,0.010138757,-0.45500246,-0.1341732,-0.0011287709,-0.50224227,9274-UARKJ,0.45265687,0,0,contract_encoded
-2.2469902,-0.5851174,-0.48645547,0.0038109059,-0.11502773,-0.30053705,-0.082128435,0.010252663,-0.12092145,-2.4935768,0.14702572,-0.2981288,0.13798748,-0.0011287709,-0.25266343,4077-HWUYD,0.0012260912,0,0,internetservice_encoded
0.5009474,1.9755079,0.45493993,-0.16472735,-0.23291925,0.17602253,-0.19158192,-0.013250943,0.16685075,0.95906216,0.015652137,0.09869697,0.2196229,-0.0011287709,0.13146846,2012-NWRPA,0.9833092,1,1,monthlycharges
0.5519842,0.69313186,-0.23498826,-0.15486875,0.06313686,0.07666491,-0.20231225,0.015481887,-0.20642588,0.90892357,0.07788876,0.28155977,0.27272075,0.00049516826,-0.042660397,8808-ELEHO,0.8891054,1,1,contract_encoded
-0.8715523,0.47084844,0.006252585,0.10504256,-0.29417768,0.18519866,-0.107496604,-0.14259504,0.15956527,-0.64127094,-0.052072283,-0.16845997,0.16169158,-0.0011287709,-0.74065614,0103-CSITQ,0.12456355,0,0,monthlycharges
1.0450395,-1.2081805,0.8086848,-0.00393081,-0.15607007,-0.22411,-0.3309358,-0.058686446,-0.19399056,0.8233646,0.6626853,-0.014722897,-0.10499179,0.00031178037,-0.2060817,3506-LCJDC,0.6940853,1,1,tenure
-0.86028373,-0.58525497,-0.96137124,0.057846323,-0.22172754,0.18254068,1.4274808,0.09830828,0.103547,0.6931206,0.00035629855,0.3474008,0.1591911,-0.0005779126,-0.45665672,8671-KKKOS,0.49120665,0,0,phoneservice
-0.57424164,-2.34597,-1.2737793,0.015448296,-0.45057547,-0.009583876,-0.35643715,0.017263992,-0.20132884,-1.3569443,0.8500804,-0.7234145,0.20140685,0.00031178037,-1.2077755,7305-ZWMAJ,0.00059009733,0,0,internetservice_encoded
-0.1584801,-0.2901551,-0.29521716,-0.10044032,-0.11069727,0.105127215,-0.24321495,-0.02730134,-0.27171537,0.9054933,0.07029992,0.22460477,0.010268562,0.00031178037,-0.36507788,9518-XXBXE,0.3623242,0,0,contract_encoded
-0.32644385,1.6767068,-0.7881691,0.076807894,-0.22063155,0.15677136,-0.1906259,-0.0038655237,-0.34082204,0.78281474,-0.014611718,0.4470135,0.5968769,-0.0011287709,-0.16312492,3934-HXCFZ,0.84137195,1,1,monthlycharges
-0.54779565,0.7241757,-0.49283564,0.008331531,0.08840414,0.03372928,-0.15267521,-0.0033451268,-0.7654057,0.7738938,-0.024177136,-1.1403992,0.056904815,-0.0011287709,-0.20130949,6578-KRMAW,0.15939608,0,0,contract_encoded
-0.11394218,0.51131356,-0.32444084,0.018921612,0.043705918,0.034875896,-0.17879386,-0.023307376,-0.6449312,0.6951866,0.03713762,-1.0384297,-0.21698901,-0.025932921,-0.16127041,4860-IJUDE,0.19686706,0,0,contract_encoded
-0.044645928,-0.78383434,-0.44706276,0.031505685,0.05970317,0.053652983,-0.26677012,0.08150666,0.11316788,-4.182959,-0.08072633,0.38191107,0.33653903,-0.0011287709,-0.07587095,7666-WKRON,0.007813113,0,1,paymentmethod_encoded
-0.75648373,0.8220745,-0.9959047,0.04830572,0.14874022,0.094995074,-0.13609494,-0.16229582,0.3138366,0.827527,-0.04617037,-1.4153947,0.008718789,-0.0011287709,0.112349436,9688-YGXVR,0.23939094,0,0,contract_encoded
-0.05879147,-1.1359161,0.1526231,-0.34427938,0.09300566,0.08733903,-0.3211937,0.030104171,-0.3522301,0.7331757,0.039521232,-0.1338097,-1.077879,0.00031178037,-0.40549186,0423-UDIJQ,0.062233523,0,0,contract_encoded
-0.60318375,-1.2608334,0.11053281,0.01886558,0.0142446235,0.03463828,-0.36513594,0.18861315,0.06174272,-2.8520644,0.9834612,-0.025342394,0.15086716,-0.0005779126,-1.1747613,1945-XISKS,0.008679879,0,0,internetservice_encoded
0.08260128,0.43647137,0.122546986,0.05082096,0.0016506459,-0.5600542,-0.13329168,0.015332297,-0.28844604,0.86476564,0.22301674,-0.19349092,0.20798226,0.00049516826,0.13403717,4910-AQFFX,0.72017723,1,1,contract_encoded
0.12310985,0.2694878,-0.036042105,0.08013935,0.12879667,0.114098206,-0.19105586,0.015054182,0.13544863,0.9774836,0.0036204937,0.4380393,0.10395041,-0.0011287709,-0.045729168,2154-KVJFF,0.890531,1,1,contract_encoded
-0.8799301,1.4294314,0.36309338,0.09013889,-0.107071675,0.123680525,-0.078656375,-0.06619357,-0.15288518,-2.3163545,-0.02775961,0.106455326,1.0869167,-0.0011287709,1.0740937,5360-LJCNJ,0.65129447,1,0,monthlycharges
0.88998103,-0.7776167,-0.12756236,0.023841782,0.09688749,0.053583197,-0.19106369,-0.2402782,-0.25937238,0.8012062,-0.04503012,-1.0326654,-0.09303156,0.00031178037,-0.2538004,2607-FBDFF,0.23618579,0,0,tenure
-0.4203,1.3281373,0.5904119,0.08703579,-0.13168149,-0.7501023,-0.17606527,0.025614021,0.21076475,0.74298525,0.028226368,0.18875283,0.2579755,-0.0011287709,0.40805906,9647-ERGBE,0.91447866,1,1,monthlycharges
0.98629224,0.26319697,0.9905507,-0.0026834484,0.06437504,0.08785161,-0.24682418,0.00810452,-0.31443197,1.0263143,0.29181612,0.37198883,-0.30220765,0.00049516826,0.25988907,3428-XZMAZ,0.96969384,1,1,contract_encoded
-0.12411205,-0.3917828,0.39419574,0.05502092,-0.14143687,0.17121887,1.6377991,0.015501781,-0.17164671,0.7314371,-0.05608104,-0.11146931,0.28369015,0.00049516826,-0.0813827,1100-DDVRV,0.8995605,1,0,phoneservice
0.6970209,0.95182526,-0.09604501,0.08151888,0.17805435,0.10322382,-0.16400486,-0.0022645122,0.3201691,1.1177558,0.0041992874,0.3043003,-0.09201771,0.00031178037,0.66677743,0378-TOVMS,0.98290503,1,1,contract_encoded
-0.31215972,-0.066827565,1.176692,0.023579553,-0.10619498,-0.36117908,-0.16064115,0.050790448,-0.07670985,-1.8038297,0.5276982,0.41709077,1.1192095,-0.0011287709,0.25486213,4355-HBJHH,0.65974444,1,1,totalcharges
0.9361035,-1.5396012,0.22561017,-0.022578306,0.060782485,0.018797746,-0.5095847,-0.014266511,-0.27583367,0.8572245,0.83245885,-0.6025631,-0.78527635,0.00031178037,-0.27076402,6728-WYQBC,0.2481926,0,0,tenure
1.0511695,-0.48154008,0.4238505,0.060860787,0.12912434,0.105299726,-0.11170248,-0.060317487,0.26731852,0.9622235,0.01708252,-0.055395223,-0.1409848,0.00031178037,0.44284883,9058-CBREO,0.9302836,1,1,tenure
-0.53814614,0.3563632,-0.26617038,-0.31289923,-0.28225005,0.1089213,-0.18017657,0.059781887,0.13265817,0.7760795,-0.08984847,0.020722963,-0.0129536,-0.0005779126,-0.43580303,9029-FEGVJ,0.335504,0,0,contract_encoded
-0.7381695,-2.2561936,-0.49392447,0.025789544,-0.1680538,-0.2892639,-0.44269633,-0.04392504,-0.38493603,-1.326981,1.0071416,-0.1371011,0.1580355,0.00031178037,-0.336247,7216-KAOID,0.0042979573,0,0,internetservice_encoded
0.6679617,-0.1693052,0.37213516,0.025484715,-0.17729719,0.11228583,-0.18319692,0.020897917,-0.15078655,1.0160428,0.12881331,0.31215164,-0.22190715,0.00049516826,0.07402187,0318-QUUOB,0.8592049,1,1,contract_encoded
0.86102223,-0.56027156,-0.10507514,0.016609,0.11856812,-0.035701066,-0.18374215,-0.05140716,0.2434541,0.9063944,-0.021117706,-0.69675523,-0.71197873,0.00031178037,-0.5410281,6145-NNPNO,0.31436008,0,0,contract_encoded
0.22366987,0.47032174,-0.04157961,0.06797969,-0.18892562,-1.0160695,-0.19980283,0.018156627,0.10846919,0.8069596,0.107561514,0.21572988,0.20227575,-0.0011287709,0.2966737,5520-FVEWJ,0.7410042,1,1,contract_encoded
-1.4353305,0.16479489,-0.93165934,0.07562328,-0.22079998,-0.9696427,-0.148976,-0.19523866,-0.17033523,0.5710293,0.015502634,0.10559455,0.11325066,-0.0011287709,0.2285795,5339-TJFEK,0.056368157,0,0,contract_encoded
-0.17809506,0.82693905,-0.3333251,0.10587613,0.1407384,0.15149057,-0.17251678,-0.015285198,0.24091718,1.0152686,0.014722019,-0.09000201,-0.1783148,-0.0011287709,-0.095512375,5572-ZDXHY,0.80418766,1,1,contract_encoded
-0.107990295,0.6294337,-0.6267471,0.0768447,0.13195708,-0.61539984,-0.13348395,-0.0766615,0.3573205,0.8313153,0.069376044,-0.91401356,-0.1043091,-0.0011287709,-0.02098103,2074-GUHPQ,0.3720193,0,0,contract_encoded
-2.6676931,-0.89523196,-1.034743,0.010770861,-0.3417927,-0.26198122,-0.1499143,-0.1460915,0.052988857,-2.418904,1.0308115,-0.34734318,0.087028906,-0.0011287709,-1.407808,4625-XMOYM,0.00020137729,0,0,internetservice_encoded
-1.1675501,1.4560827,0.014325112,0.039671652,-0.24787267,-0.7131416,-0.11607782,-0.038421746,-0.20670137,0.49200538,0.005634637,-1.0785278,0.76993906,-0.0011287709,-0.45521724,5827-MWCZK,0.21992972,0,0,monthlycharges
-0.027126856,-2.382823,-0.45514762,0.023936843,0.02551328,0.05748992,-0.32412815,-0.17436782,0.27018866,0.6272795,0.8849967,-1.1672075,-0.19798602,0.00049516826,-1.2886019,1385-TQOZW,0.015572021,0,0,internetservice_encoded
-1.4273082,0.18315053,0.086428694,0.034902234,-0.06543098,0.079582274,-0.09410027,-0.049872354,-0.19224404,-3.1973631,-0.024521206,-0.06468022,0.34465423,-0.0011287709,-0.346801,5914-XRFQB,0.008544977,0,0,total_value
0.22260481,-0.03198218,-1.218287,0.061895482,0.0151850255,0.08768468,-0.18595703,-0.01488256,-0.83813447,0.51468253,-0.034321304,-0.48639262,0.64066845,-0.0011287709,-0.9778511,4329-YPDDQ,0.09403679,0,0,total_value
-0.7617934,-2.5617256,-0.56391394,0.0035336753,-0.22810039,-0.24696946,-0.2617732,-0.21607685,-0.20133273,-3.2102454,0.92724764,-0.36568642,-0.06608741,0.00031178037,-0.32641166,4804-NCPET,0.00030401768,0,0,internetservice_encoded
0.5384675,-0.1806942,-0.15464008,0.022898067,0.15038781,0.07795087,-0.2650114,-0.008048959,-0.21887615,0.92219216,0.020656072,0.20958087,-0.24693936,0.00049516826,-0.089447305,3750-CKVKH,0.68132657,1,1,contract_encoded
-0.61018825,0.34910047,-0.24297953,-0.0142139,0.13601795,0.1278965,0.25168616,0.22606099,-0.107188836,-1.4196243,0.08168046,-0.8448113,0.33031467,-0.0005779126,0.12209226,5944-UGLLK,0.16330627,0,0,monthlycharges
-0.66199374,0.5806508,-0.37420574,-0.53052926,0.22916935,0.11227423,-0.19696452,-0.02830204,0.1768848,0.9797062,-0.031894702,0.2936744,0.6529749,-0.0011287709,0.008850823,8063-GBATB,0.76675373,1,1,contract_encoded
0.31515372,-2.1611736,-0.028655706,0.023709262,0.08411211,0.11427259,-0.41505653,0.03541585,-0.38406128,0.7052503,0.9331089,0.026855916,-0.26559046,0.00031178037,-0.46079808,7787-BNTZM,0.18298687,0,0,internetservice_encoded
-0.08174587,-0.022778692,-0.31620383,0.036576524,-0.15814355,-0.6425652,-0.1794424,0.14790463,-0.19849059,-1.0106751,-0.013887716,0.30944452,0.5644386,0.00049516826,0.06793895,2252-ISRNH,0.18001728,0,0,total_value
0.0057374164,-0.09703824,0.025281686,0.05227489,-0.37326577,-0.52650344,-0.274313,-0.025438188,0.23194067,0.7728163,-0.007887449,0.2695675,-0.7746902,0.00031178037,-1.0075225,9415-TPKRV,0.1483218,0,0,contract_encoded
-1.6122209,0.3537865,0.43196446,0.055758927,-0.184728,-0.59358835,-0.068918936,0.16347249,0.13575833,-2.77357,-0.025298497,0.12881145,-0.10882273,-0.0005779126,-0.17083177,5322-TEUJK,0.013544988,0,0,totalcharges
0.18632032,0.5400575,-0.036906693,0.08702555,0.041931063,0.17343046,-0.19559789,-0.008337197,0.394819,1.0582613,0.0029657632,-0.06756115,0.75629,0.00049516826,0.12727201,4547-KQRTM,0.95440847,1,1,contract_encoded
1.1055924,-1.5827802,0.73457646,-0.019908393,0.10854964,0.09800353,-0.34466663,-0.054909497,-0.20341629,1.0132113,0.7694267,-0.0038363547,-0.33473653,0.00031178037,-0.13753565,4877-EVATK,0.7556147,1,1,tenure
-2.6805842,-0.29803488,0.056364313,-0.031873196,-0.2061826,0.11639675,1.125167,0.16841097,0.09054864,-1.1470942,0.10857644,-0.53255886,-0.22047363,-0.0005779126,-0.47230235,1866-DIOQZ,0.019015284,0,0,phoneservice
-1.195645,0.90542406,-0.8263839,0.15019475,-0.20244451,0.11306736,-0.15373951,-0.05578976,-0.29848823,-0.93281573,-0.04933429,0.15464774,0.13614166,-0.0011287709,0.105268195,8375-KVTHK,0.102465846,0,0,monthlycharges
-0.8373442,-0.22379786,-0.4130513,0.036489684,0.059022874,0.14192285,-0.20486219,-0.022066684,-0.3240587,0.6990222,-0.02707784,0.1266024,0.14486751,-0.0011287709,-0.82754976,2697-NQBPF,0.15549913,0,0,contract_encoded
-0.47351465,0.65571713,-0.7767264,0.04355732,0.10217451,0.07840796,-0.20259446,0.046656713,-0.14533782,-1.7017611,-0.0663333,0.47600517,0.7576154,-0.0011287709,-0.0702877,3709-OIJEA,0.21473005,0,0,total_value
-0.0037376017,-0.36062214,0.296321,0.0342754,0.14583944,0.047192123,-0.14150241,-0.041607037,0.04604126,0.7155302,-0.005854942,-0.4242818,0.016224483,-0.0011287709,0.0043408624,7639-SUPCW,0.57638097,1,1,contract_encoded
0.01149586,-3.6834068,-0.15213588,-0.0116879195,-0.07031785,0.07578321,-0.45208302,0.186205,-0.3553427,0.66775,0.9010999,-0.27863416,0.05803597,0.00049516826,-0.5411612,1386-ZIKUV,0.025013633,0,0,internetservice_encoded
-0.13547519,-0.31589434,0.07768504,0.09537003,-0.19000804,-0.016209155,-0.26003197,-0.017044801,0.15603642,0.86904895,0.025950374,-0.29406795,0.14516383,-0.0011287709,-0.27522147,0599-XNYDO,0.4613464,0,0,contract_encoded
-1.1170228,0.5274966,-0.20717332,0.13914399,-0.6348333,0.16176155,-0.15802315,-0.14737485,0.18709648,0.5583543,-0.07292134,0.16514248,0.7311005,-0.0011287709,0.12595294,6377-WHAOX,0.5593379,1,0,total_value
-1.7263068,-1.5994265,-0.27774876,-0.0013441382,-0.13695826,-0.2716671,-0.34744838,0.047957968,-0.05823884,-2.4521112,0.8520484,0.97447515,0.43342727,-0.0005779126,-0.8801795,6855-VLGOS,0.0042220843,0,0,paymentmethod_encoded
-3.7507677,1.0788082,0.22220162,-0.30761233,-0.13323636,0.15609042,-0.11942028,-0.07031525,0.03909883,-1.374813,-0.035420675,-0.52233,0.51324725,-0.0011287709,-0.056014642,8999-XXGNS,0.012361737,0,0,monthlycharges
0.2117528,-2.0598235,0.21334736,0.0049278997,0.09947324,0.12561817,-0.50953037,0.020932501,-0.44082204,0.81452113,0.9168115,-0.2865017,0.11871247,0.00031178037,-0.53835887,8746-OQQRW,0.20953614,0,0,internetservice_encoded
-0.32324848,-0.9580299,-0.1554341,0.04808775,-0.56507856,-0.5812188,-0.4937339,-0.10940346,-0.25110886,0.7554191,0.8020668,0.31343192,-0.5935062,0.00031178037,-0.8384783,3181-MIZBN,0.048845228,0,0,internetservice_encoded
-1.5152615,0.8484336,0.09559695,-0.6777944,-0.19569232,0.11871849,-0.15195581,-0.044549815,0.13438442,-1.3266662,-0.09501666,0.1610766,1.0170227,-0.0011287709,0.031173747,0471-ARVMX,0.16510089,0,0,total_value
-0.004142859,-0.66662157,-0.3172827,0.055554617,0.15884808,0.10307905,-0.2630109,-0.14697441,0.3901692,0.84855,0.048526783,-0.13763224,-0.0150328,0.00049516826,-0.39163205,7766-CLTIC,0.4118791,0,0,contract_encoded
-0.6379206,0.3662764,-0.22276276,0.092117265,0.07804432,0.112575464,-0.21130742,-0.030274017,-0.3509084,0.850798,-0.03726272,0.42159465,0.4486672,-0.0011287709,-0.17419098,5650-YLIBA,0.66490304,1,0,contract_encoded
-1.9748871,-1.8004074,-0.39912224,0.012761657,-0.038326137,0.07237553,-0.24682106,0.15907773,0.086851545,-2.0291827,0.87982005,-1.1231446,0.40871593,-0.0005779126,-0.44929862,0825-CPPQH,0.001560384,0,0,internetservice_encoded
0.36509523,-1.5918857,-0.03179556,-0.0117148375,0.16083361,0.053263646,-0.31059256,0.16102861,-0.04395407,-2.8384383,1.2494941,-0.21108346,0.4044675,-0.0005779126,-0.25602937,9084-OAYKL,0.051125817,0,0,internetservice_encoded
-0.68933815,-0.08094701,0.16906771,-0.0057038562,-0.12706557,-0.28562495,-0.08131995,-0.003282838,-0.15770763,-2.8531444,0.21861404,-0.544672,0.4566269,-0.0011287709,0.09785431,6122-LJADA,0.019707153,0,0,total_value
-1.8586195,-0.6562426,0.24725994,0.048404668,-0.2114023,0.08393013,-0.20859817,0.08018092,0.22387476,-3.5425856,0.11264825,0.46317118,1.3797846,-0.0005779126,0.37112305,2400-XIWIO,0.029691705,0,0,total_value
-0.85231024,-0.2907055,0.46790802,0.28623646,0.029274214,-0.008195121,-0.096431494,-0.032717112,-0.18157381,-2.3692503,0.32164243,-0.38847968,0.109414786,-0.0005779126,-0.22207028,7524-VRLPL,0.03743727,0,0,totalcharges
0.9633379,0.72032046,0.02488277,-0.2119568,0.15580843,0.120245345,-0.16706455,-0.052708704,0.04733086,1.1006957,0.026335785,0.2980834,-0.28528494,0.00049516826,0.41426095,1069-XAIEM,0.9583409,1,1,contract_encoded
-1.6127062,0.20293371,0.1940602,0.03384426,-0.1221317,-0.48089513,-0.071577474,-0.061024606,0.09462035,-2.9987547,-0.015403411,0.0822545,0.14355226,-0.0011287709,-0.24588226,7569-NMZYQ,0.0075596916,0,0,monthlycharges
-0.940203,0.45366225,-0.89014125,0.05495037,-0.3500857,0.09603293,-0.15712138,0.021579001,0.29124057,0.87526876,-0.016937628,-1.4574828,0.51006633,-0.0005779126,-0.17831565,5201-USSQZ,0.15353237,0,0,contract_encoded
-0.47993937,0.42318717,-0.28861874,0.027750123,-0.44056383,0.11518087,-0.15160951,0.014528834,0.4269674,0.73820144,-0.018716225,-0.8770022,-0.067413695,-0.0011287709,-0.14261046,2105-PHWON,0.32281107,0,0,contract_encoded
-0.34863722,-1.8372538,-0.3798442,0.0012587088,-0.21013106,-0.34404233,-0.3129949,-0.1814469,0.11820658,-3.1950784,0.9037893,-0.3670798,0.05459874,0.00031178037,-0.6002142,1494-EJZDW,0.0012079111,0,0,internetservice_encoded
-0.4711378,0.9883175,-0.009886547,-0.05391258,0.12598343,0.09543465,-0.063752875,-0.0059463787,0.048134793,-3.6527438,-0.05698954,-0.6960051,0.35436368,-0.0005779126,-0.38773683,4884-TVUQF,0.02176275,0,0,monthlycharges
